id_persona,nombre,edad,puntaje_evaluacion
2922,Juan Martinez,45,17237
2923,Marta Martinez,34,55267
2924,Andres Lopez,34,29173
2925,Carlos Hernandez,59,19008
2926,Andres Martinez,51,33436
2927,Jorge Rodriguez,34,44030
2928,Pedro Vargas,65,24381
2929,Andres Rojas,64,74869
2930,Tatiana Gomez,20,27020
2931,Juan Vargas,40,89046
2932,Pedro Perez,59,29519
2933,Carlos Ramirez,46,47756
2934,Camila Rojas,58,74938
2935,Maria Rodriguez,51,16217
2936,Elena Martinez,40,96273
2937,Camila Rodriguez,62,37981
2938,Daniel Rojas,54,95060
2939,Elena Garcia,22,67434
2940,Marta Rodriguez,63,66541
2941,Maria Perez,56,63850
2942,Elena Quintero,19,20257
2943,Luis Rodriguez,33,35424
2944,Ana Garcia,45,15525
2945,Maria Quintero,18,69027
2946,Jorge Garcia,43,90430
2947,Pedro Ramirez,40,40524
2948,Tatiana Lopez,35,71246
2949,Luis Quintero,47,96961
2950,Lucia Hernandez,30,69656
2951,Ana Martinez,56,77037
2952,Diego Serna,39,82596
2953,Camila Perez,48,95481
2954,Marta Rodriguez,35,81111
2955,Andres Perez,39,14770
2956,Luis Lopez,21,30746
2957,Daniel Hernandez,36,88347
2958,Daniel Gomez,59,15692
2959,Marta Rojas,62,40004
2960,Carlos Rojas,50,19766
2961,Elena Rodriguez,39,89833
2962,Lucia Perez,37,72574
2963,Luis Garcia,51,97956
2964,Maria Rojas,42,45527
2965,Ana Rodriguez,35,51217
2966,Marta Serna,24,95537
2967,Camila Vargas,56,91964
2968,Ana Lopez,52,65985
2969,Carlos Quintero,62,22867
2970,Marta Hernandez,23,26618
2971,Andres Rodriguez,32,71061
2972,Tatiana Rojas,39,80808
2973,Juan Gomez,23,72181
2974,Camila Hernandez,32,21666
2975,Diego Martinez,49,89899
2976,Maria Vargas,41,24444
2977,Luis Ramirez,19,73002
2978,Jorge Perez,33,87531
2979,Diego Perez,52,37926
2980,Lucia Vargas,63,53803
2981,Jorge Garcia,32,70512
2982,Carlos Rodriguez,33,54670
2983,Ana Perez,30,30805
2984,Diego Martinez,43,41197
2985,Pedro Ramirez,56,97957
2986,Jorge Gomez,64,57815
2987,Maria Gomez,35,74630
2988,Ana Perez,35,44428
2989,Juan Vargas,61,10360
2990,Daniel Ramirez,59,33735
2991,Marta Quintero,49,63350
2992,Luis Ramirez,48,65982
2993,Elena Gomez,22,80971
2994,Diego Serna,48,17538
2995,Ana Quintero,41,19907
2996,Marta Ramirez,65,42050
2997,Tatiana Garcia,30,78472
2998,Carlos Gomez,50,62201
2999,Andres Rojas,50,61020
3000,Marta Perez,42,33318
3001,Juan Lopez,19,28205
3002,Luis Serna,19,44186
3003,Elena Rojas,53,60806
3004,Ana Rodriguez,49,84016
3005,Jorge Vargas,58,88355
3006,Elena Gomez,50,85788
3007,Carlos Martinez,20,16210
3008,Elena Lopez,43,63418
3009,Ana Lopez,35,50974
3010,Elena Garcia,27,14987
3011,Diego Perez,18,97695
3012,Lucia Vargas,32,65308
3013,Luis Rojas,44,82415
3014,Ana Martinez,38,57019
3015,Marta Quintero,30,94702
3016,Elena Rodriguez,36,66853
3017,Maria Ramirez,29,19924
3018,Maria Hernandez,18,96205
3019,Elena Quintero,40,18008
3020,Marta Ramirez,22,66939
3021,Carlos Lopez,62,77418
3022,Pedro Serna,35,49059
3023,Juan Ramirez,61,46118
3024,Elena Hernandez,64,60505
3025,Elena Ramirez,36,91761
3026,Tatiana Rodriguez,23,60913
3027,Jorge Rojas,36,40495
3028,Daniel Serna,31,85243
3029,Maria Perez,21,87699
3030,Ana Hernandez,47,54046
3031,Camila Gomez,39,24202
3032,Luis Rojas,22,70201
3033,Camila Perez,64,78706
3034,Marta Hernandez,36,86864
3035,Camila Rodriguez,29,58153
3036,Camila Quintero,27,70249
3037,Tatiana Vargas,55,91970
3038,Andres Garcia,19,55198
3039,Lucia Hernandez,42,68606
3040,Ana Gomez,31,28349
3041,Andres Lopez,33,36160
3042,Carlos Ramirez,63,71177
3043,Diego Quintero,22,81525
3044,Elena Gomez,49,17099
3045,Lucia Ramirez,61,50838
3046,Camila Hernandez,46,18016
3047,Tatiana Garcia,55,66888
3048,Elena Perez,21,54496
3049,Lucia Garcia,40,17093
3050,Daniel Serna,46,25055
3051,Ana Hernandez,38,75232
3052,Marta Martinez,53,58027
3053,Daniel Gomez,35,28836
3054,Camila Quintero,21,80456
3055,Tatiana Garcia,64,37834
3056,Ana Rojas,32,56367
3057,Luis Rojas,51,95050
3058,Lucia Gomez,36,76851
3059,Camila Martinez,27,63762
3060,Ana Rodriguez,28,18804
3061,Luis Garcia,41,65152
3062,Elena Vargas,59,90309
3063,Juan Perez,46,50827
3064,Tatiana Garcia,64,73715
3065,Luis Garcia,43,43982
3066,Diego Hernandez,36,70895
3067,Marta Perez,27,20869
3068,Diego Perez,46,18428
3069,Pedro Rodriguez,47,69576
3070,Luis Rojas,22,72802
3071,Camila Gomez,51,74760
3072,Camila Quintero,62,59022
3073,Ana Hernandez,55,13500
3074,Daniel Serna,46,29772
3075,Andres Hernandez,22,63093
3076,Daniel Hernandez,60,61406
3077,Elena Lopez,21,87088
3078,Luis Serna,53,92044
3079,Jorge Hernandez,55,31747
3080,Camila Serna,59,11408
3081,Marta Ramirez,44,34902
3082,Pedro Hernandez,60,13464
3083,Marta Martinez,25,86321
3084,Diego Ramirez,29,71876
3085,Carlos Gomez,61,15425
3086,Ana Lopez,33,23410
3087,Elena Gomez,48,54512
3088,Marta Rodriguez,34,85782
3089,Tatiana Gomez,63,44169
3090,Camila Gomez,65,93221
3091,Lucia Martinez,54,54722
3092,Diego Rojas,63,90497
3093,Lucia Vargas,35,26357
3094,Maria Vargas,22,44709
3095,Jorge Vargas,35,64546
3096,Marta Ramirez,29,96204
3097,Lucia Serna,33,37003
3098,Jorge Vargas,60,55421
3099,Ana Rojas,62,87842
3100,Luis Lopez,25,73584
3101,Daniel Gomez,22,93165
3102,Juan Hernandez,29,54509
3103,Lucia Perez,46,61247
3104,Lucia Serna,20,29247
3105,Ana Rodriguez,38,64296
3106,Elena Rodriguez,25,19643
3107,Carlos Lopez,62,20738
3108,Luis Ramirez,21,86199
3109,Pedro Vargas,35,69346
3110,Ana Lopez,44,41762
3111,Jorge Hernandez,26,33231
3112,Luis Serna,24,75319
3113,Diego Lopez,37,58192
3114,Maria Martinez,25,13693
3115,Andres Gomez,48,34962
3116,Juan Gomez,54,64885
3117,Elena Rojas,57,59508
3118,Andres Lopez,31,25479
3119,Carlos Perez,22,84938
3120,Tatiana Vargas,57,37635
3121,Carlos Martinez,60,35325
3122,Maria Rodriguez,56,72569
3123,Luis Serna,64,72643
3124,Lucia Garcia,23,23053
3125,Luis Martinez,49,78547
3126,Elena Rodriguez,42,16203
3127,Pedro Hernandez,22,43899
3128,Diego Gomez,64,48208
3129,Diego Rodriguez,18,24668
3130,Maria Ramirez,33,65093
3131,Lucia Perez,40,59939
3132,Luis Serna,20,63154
3133,Lucia Martinez,49,77453
3134,Diego Vargas,19,78161
3135,Camila Hernandez,65,63444
3136,Camila Vargas,65,59615
3137,Juan Quintero,55,55761
3138,Marta Rodriguez,47,75340
3139,Carlos Vargas,50,51725
3140,Juan Martinez,50,96705
3141,Marta Serna,35,81060
3142,Juan Lopez,21,34594
3143,Carlos Garcia,22,76216
3144,Tatiana Perez,62,34890
3145,Pedro Serna,55,45443
3146,Lucia Vargas,62,88732
3147,Elena Hernandez,55,78378
3148,Lucia Vargas,56,53598
3149,Daniel Rodriguez,35,53463
3150,Lucia Serna,57,16021
3151,Diego Martinez,64,55853
3152,Pedro Gomez,63,80595
3153,Lucia Rojas,32,62740
3154,Lucia Ramirez,51,48503
3155,Marta Perez,51,42463
3156,Carlos Hernandez,31,65508
3157,Pedro Serna,20,31668
3158,Jorge Ramirez,45,91432
3159,Ana Rodriguez,59,25567
3160,Marta Martinez,34,50187
3161,Daniel Hernandez,54,49936
3162,Daniel Quintero,22,25399
3163,Luis Martinez,54,30393
3164,Carlos Garcia,24,33073
3165,Diego Serna,29,67257
3166,Jorge Lopez,59,70930
3167,Lucia Ramirez,62,91561
3168,Ana Martinez,20,41324
3169,Camila Ramirez,33,78761
3170,Lucia Ramirez,45,40665
3171,Ana Hernandez,39,33105
3172,Andres Rodriguez,28,89810
3173,Maria Garcia,55,67917
3174,Jorge Ramirez,47,15613
3175,Luis Martinez,59,41786
3176,Daniel Rojas,47,10894
3177,Pedro Perez,32,49604
3178,Diego Gomez,42,93932
3179,Maria Rojas,42,77707
3180,Marta Rodriguez,43,95202
3181,Jorge Rojas,48,20894
3182,Juan Rodriguez,41,75375
3183,Ana Rodriguez,39,81532
3184,Maria Serna,41,32866
3185,Carlos Ramirez,26,59407
3186,Tatiana Rojas,43,75704
3187,Camila Rodriguez,26,71955
3188,Elena Gomez,55,99742
3189,Jorge Hernandez,39,65353
3190,Elena Garcia,63,70970
3191,Daniel Ramirez,23,20514
3192,Marta Perez,57,54728
3193,Andres Perez,42,86139
3194,Andres Rodriguez,48,23214
3195,Juan Perez,39,14500
3196,Maria Lopez,51,90769
3197,Jorge Gomez,45,84765
3198,Lucia Vargas,42,43819
3199,Luis Lopez,24,21507
3200,Maria Serna,58,94952
3201,Juan Serna,50,31609
3202,Camila Garcia,48,67998
3203,Ana Quintero,58,17260
3204,Lucia Serna,60,81024
3205,Luis Lopez,60,94497
3206,Tatiana Vargas,43,44155
3207,Marta Vargas,47,75334
3208,Diego Garcia,19,49019
3209,Lucia Quintero,24,55079
3210,Diego Quintero,65,50905
3211,Diego Hernandez,27,62756
3212,Luis Ramirez,59,86778
3213,Lucia Hernandez,59,67494
3214,Juan Ramirez,26,66114
3215,Lucia Vargas,49,61014
3216,Camila Lopez,47,67960
3217,Jorge Lopez,63,90878
3218,Luis Lopez,41,94888
3219,Juan Ramirez,63,93396
3220,Daniel Ramirez,26,77697
3221,Daniel Martinez,37,17762
3222,Tatiana Perez,59,93091
3223,Marta Hernandez,52,93204
3224,Juan Serna,29,61753
3225,Pedro Rojas,24,67319
3226,Pedro Perez,33,77752
3227,Luis Serna,39,55725
3228,Marta Gomez,59,64183
3229,Camila Serna,40,51545
3230,Carlos Ramirez,57,82966
3231,Luis Vargas,42,81276
3232,Tatiana Garcia,48,57570
3233,Luis Quintero,52,23252
3234,Pedro Rojas,57,85157
3235,Tatiana Perez,40,90581
3236,Maria Perez,64,45982
3237,Marta Rojas,60,51859
3238,Luis Ramirez,52,48217
3239,Juan Rojas,23,31572
3240,Luis Garcia,35,44004
3241,Juan Rojas,46,92678
3242,Daniel Perez,59,25454
3243,Camila Ramirez,44,70064
3244,Daniel Perez,35,42759
3245,Andres Ramirez,34,52070
3246,Lucia Quintero,32,91226
3247,Elena Martinez,35,71435
3248,Jorge Gomez,61,33642
3249,Juan Rojas,34,22137
3250,Tatiana Rodriguez,62,85140
3251,Pedro Ramirez,45,18528
3252,Jorge Serna,62,39099
3253,Ana Vargas,36,94258
3254,Andres Garcia,61,49555
3255,Pedro Hernandez,32,82897
3256,Elena Serna,63,86404
3257,Andres Hernandez,51,66394
3258,Tatiana Rojas,37,83421
3259,Daniel Gomez,55,42343
3260,Carlos Quintero,57,68283
3261,Marta Garcia,56,21745
3262,Juan Gomez,40,62308
3263,Elena Martinez,49,26513
3264,Lucia Vargas,48,81747
3265,Tatiana Vargas,51,27967
3266,Pedro Serna,39,78159
3267,Elena Hernandez,27,49565
3268,Camila Ramirez,32,60863
3269,Carlos Lopez,33,69238
3270,Lucia Gomez,55,32427
3271,Daniel Rodriguez,22,95966
3272,Carlos Gomez,24,88174
3273,Andres Ramirez,43,95322
3274,Marta Garcia,37,71716
3275,Andres Lopez,56,19397
3276,Ana Rodriguez,44,68718
3277,Daniel Quintero,58,31557
3278,Maria Serna,28,82842
3279,Pedro Rojas,59,74785
3280,Carlos Martinez,53,96500
3281,Pedro Ramirez,53,94902
3282,Ana Rojas,44,36374
3283,Juan Serna,47,16666
3284,Daniel Ramirez,46,46726
3285,Jorge Vargas,58,37309
3286,Pedro Ramirez,58,45558
3287,Andres Gomez,33,98211
3288,Jorge Vargas,31,46525
3289,Diego Ramirez,62,42958
3290,Tatiana Perez,56,31445
3291,Diego Garcia,25,93092
3292,Maria Martinez,59,39728
3293,Juan Martinez,45,92894
3294,Elena Garcia,40,30886
3295,Camila Vargas,38,54048
3296,Daniel Vargas,28,13189
3297,Maria Lopez,51,72972
3298,Diego Garcia,41,96385
3299,Ana Rojas,41,93986
3300,Diego Vargas,25,21271
3301,Marta Lopez,62,67199
3302,Jorge Serna,55,39057
3303,Lucia Vargas,22,87190
3304,Lucia Serna,45,32073
3305,Diego Gomez,23,69431
3306,Luis Vargas,43,34025
3307,Pedro Serna,38,28211
3308,Maria Quintero,52,69104
3309,Maria Perez,26,29931
3310,Daniel Rodriguez,43,19408
3311,Camila Rojas,22,59339
3312,Jorge Rojas,64,36483
3313,Ana Rodriguez,62,29404
3314,Andres Quintero,19,65020
3315,Carlos Rodriguez,22,34319
3316,Camila Lopez,43,92513
3317,Elena Perez,44,97345
3318,Juan Garcia,35,15404
3319,Ana Perez,29,44301
3320,Jorge Quintero,58,45924
3321,Luis Lopez,60,86539
3322,Diego Gomez,60,44712
3323,Jorge Gomez,20,37749
3324,Maria Vargas,53,39400
3325,Jorge Rodriguez,36,57473
3326,Elena Martinez,63,36187
3327,Pedro Ramirez,31,76883
3328,Luis Quintero,53,19732
3329,Juan Garcia,36,97173
3330,Ana Garcia,35,29547
3331,Lucia Hernandez,26,48674
3332,Maria Vargas,23,70438
3333,Ana Hernandez,61,43039
3334,Carlos Rojas,23,37127
3335,Luis Ramirez,21,23284
3336,Juan Serna,48,44455
3337,Marta Martinez,38,44678
3338,Elena Perez,61,30649
3339,Diego Lopez,62,72523
3340,Maria Serna,22,43004
3341,Daniel Quintero,26,62720
3342,Carlos Rojas,56,13678
3343,Jorge Rojas,27,90965
3344,Jorge Garcia,62,14787
3345,Marta Gomez,30,50490
3346,Marta Rodriguez,43,30096
3347,Pedro Garcia,50,98702
3348,Camila Vargas,22,21670
3349,Maria Lopez,29,57833
3350,Camila Perez,56,64429
3351,Diego Perez,38,59237
3352,Tatiana Vargas,51,26247
3353,Tatiana Ramirez,23,71606
3354,Camila Lopez,49,50780
3355,Lucia Quintero,20,40092
3356,Luis Vargas,64,47729
3357,Ana Garcia,27,21958
3358,Lucia Lopez,48,40891
3359,Jorge Hernandez,49,55866
3360,Andres Hernandez,21,27136
3361,Andres Gomez,49,44216
3362,Luis Quintero,58,82946
3363,Jorge Hernandez,59,26037
3364,Ana Vargas,20,64016
3365,Elena Martinez,39,74422
3366,Maria Rojas,54,65655
3367,Marta Rojas,47,93688
3368,Daniel Martinez,59,79636
3369,Maria Serna,22,94902
3370,Tatiana Rojas,40,17965
3371,Elena Vargas,19,62953
3372,Elena Serna,23,25606
3373,Lucia Lopez,52,42667
3374,Maria Ramirez,20,19115
3375,Jorge Serna,29,37074
3376,Lucia Rodriguez,58,31593
3377,Diego Vargas,50,24969
3378,Marta Vargas,50,52629
3379,Tatiana Ramirez,55,68104
3380,Elena Perez,52,87225
3381,Lucia Serna,39,66135
3382,Ana Vargas,51,24350
3383,Luis Quintero,20,52943
3384,Ana Gomez,26,47843
3385,Lucia Ramirez,37,76006
3386,Maria Rodriguez,41,72970
3387,Maria Rojas,21,43844
3388,Daniel Rodriguez,43,40133
3389,Marta Hernandez,56,50754
3390,Lucia Hernandez,49,58389
3391,Marta Serna,60,14737
3392,Lucia Rojas,54,36064
3393,Ana Quintero,62,21818
3394,Marta Martinez,48,39839
3395,Juan Ramirez,37,30372
3396,Andres Ramirez,64,44672
3397,Elena Serna,57,58892
3398,Carlos Serna,26,70711
3399,Ana Quintero,50,96861
3400,Pedro Gomez,22,31951
3401,Daniel Hernandez,53,32189
3402,Marta Garcia,46,67462
3403,Carlos Ramirez,20,83188
3404,Luis Rodriguez,48,30741
3405,Andres Serna,47,51687
3406,Ana Lopez,33,73326
3407,Carlos Gomez,49,77071
3408,Ana Quintero,48,12612
3409,Jorge Hernandez,50,26220
3410,Elena Hernandez,49,45709
3411,Lucia Perez,48,25244
3412,Diego Garcia,49,57322
3413,Daniel Garcia,32,94133
3414,Juan Garcia,62,44687
3415,Maria Rojas,63,98528
3416,Luis Perez,29,35724
3417,Pedro Garcia,29,11657
3418,Lucia Vargas,55,56920
3419,Daniel Lopez,52,23264
3420,Jorge Perez,47,63626
3421,Carlos Hernandez,47,19357
3422,Carlos Ramirez,60,21694
3423,Juan Garcia,49,67572
3424,Camila Lopez,50,77350
3425,Tatiana Gomez,54,12587
3426,Andres Rodriguez,38,44768
3427,Andres Hernandez,49,41818
3428,Andres Serna,41,77494
3429,Maria Gomez,58,42770
3430,Diego Martinez,61,29949
3431,Ana Martinez,49,57861
3432,Marta Hernandez,65,19240
3433,Jorge Hernandez,49,36306
3434,Lucia Perez,33,79403
3435,Andres Vargas,60,14634
3436,Luis Garcia,43,72441
3437,Lucia Rodriguez,63,38908
3438,Carlos Hernandez,55,75348
3439,Tatiana Garcia,36,95289
3440,Marta Vargas,58,16485
3441,Jorge Serna,44,65003
3442,Tatiana Gomez,56,45277
3443,Ana Quintero,60,42610
3444,Ana Quintero,52,82685
3445,Luis Gomez,45,54908
3446,Elena Lopez,44,37709
3447,Maria Quintero,51,30629
3448,Pedro Quintero,33,54658
3449,Diego Gomez,60,12958
3450,Lucia Garcia,59,41373
3451,Elena Rojas,22,73541
3452,Juan Ramirez,56,10884
3453,Pedro Rodriguez,54,33291
3454,Andres Rojas,32,89119
3455,Camila Rojas,33,96957
3456,Carlos Garcia,63,78064
3457,Camila Garcia,51,45568
3458,Luis Gomez,57,59273
3459,Juan Quintero,33,41268
3460,Juan Perez,19,26872
3461,Camila Lopez,56,58151
3462,Elena Perez,44,43654
3463,Daniel Lopez,59,96916
3464,Andres Serna,22,40763
3465,Jorge Serna,40,71237
3466,Pedro Hernandez,43,70843
3467,Elena Garcia,63,10677
3468,Juan Gomez,62,19732
3469,Ana Rojas,29,87134
3470,Pedro Gomez,41,97501
3471,Daniel Quintero,22,10400
3472,Carlos Lopez,55,82587
3473,Diego Garcia,19,94974
3474,Elena Vargas,37,37085
3475,Lucia Garcia,18,73028
3476,Carlos Gomez,58,84678
3477,Maria Lopez,60,98872
3478,Tatiana Garcia,23,77589
3479,Camila Rodriguez,37,25918
3480,Andres Martinez,22,10500
3481,Lucia Garcia,33,62413
3482,Camila Hernandez,48,46411
3483,Diego Vargas,22,14034
3484,Carlos Gomez,29,30027
3485,Tatiana Martinez,57,77787
3486,Marta Rojas,63,22031
3487,Camila Vargas,48,98747
3488,Maria Quintero,43,70114
3489,Andres Garcia,18,48339
3490,Luis Serna,44,53683
3491,Lucia Quintero,18,70368
3492,Maria Gomez,30,21935
3493,Jorge Rodriguez,47,72522
3494,Daniel Serna,49,35080
3495,Jorge Lopez,42,94286
3496,Luis Garcia,61,86242
3497,Lucia Perez,54,16732
3498,Tatiana Quintero,63,74076
3499,Daniel Hernandez,53,23624
3500,Daniel Rojas,30,38388
3501,Jorge Serna,24,67122
3502,Diego Perez,58,38415
3503,Luis Serna,27,62959
3504,Juan Perez,44,31674
3505,Luis Lopez,40,89830
3506,Camila Rodriguez,24,27399
3507,Daniel Rodriguez,64,19676
3508,Marta Quintero,59,52454
3509,Juan Serna,46,85242
3510,Camila Martinez,48,84526
3511,Jorge Martinez,53,20669
3512,Camila Serna,61,67309
3513,Elena Vargas,30,87697
3514,Camila Vargas,63,95636
3515,Andres Serna,54,88882
3516,Marta Lopez,18,95887
3517,Daniel Ramirez,31,53348
3518,Daniel Ramirez,41,89115
3519,Maria Rojas,29,49353
3520,Andres Quintero,19,28816
3521,Andres Rojas,62,68407
3522,Diego Quintero,21,44636
3523,Juan Rojas,42,72228
3524,Ana Vargas,62,42543
3525,Elena Lopez,26,27169
3526,Ana Serna,18,83900
3527,Marta Lopez,42,58642
3528,Elena Serna,63,32001
3529,Elena Serna,47,34721
3530,Pedro Garcia,28,49349
3531,Daniel Lopez,44,37941
3532,Pedro Ramirez,28,12652
3533,Marta Ramirez,24,18201
3534,Luis Rodriguez,18,83266
3535,Daniel Rojas,18,89232
3536,Luis Lopez,41,43864
3537,Luis Serna,55,58743
3538,Lucia Rojas,42,86042
3539,Daniel Perez,27,72794
3540,Maria Quintero,19,59678
3541,Pedro Rodriguez,27,60828
3542,Luis Garcia,19,90887
3543,Jorge Lopez,33,34674
3544,Ana Garcia,52,82305
3545,Juan Serna,34,86484
3546,Luis Rojas,48,94812
3547,Diego Martinez,48,22270
3548,Carlos Ramirez,18,76795
3549,Maria Garcia,43,28269
3550,Ana Quintero,62,80562
3551,Pedro Hernandez,51,72958
3552,Camila Rodriguez,18,18837
3553,Daniel Garcia,41,92226
3554,Jorge Martinez,24,97837
3555,Marta Hernandez,51,86506
3556,Ana Lopez,48,13986
3557,Pedro Perez,18,74976
3558,Juan Martinez,55,63356
3559,Maria Perez,38,53966
3560,Maria Rojas,31,88044
3561,Carlos Rojas,60,73381
3562,Daniel Ramirez,46,32515
3563,Jorge Perez,62,64752
3564,Carlos Rodriguez,43,84579
3565,Juan Ramirez,51,12618
3566,Jorge Vargas,27,54517
3567,Carlos Serna,40,69747
3568,Maria Rodriguez,22,79773
3569,Marta Gomez,26,60416
3570,Diego Rodriguez,61,50221
3571,Luis Lopez,54,71918
3572,Elena Martinez,65,21950
3573,Ana Vargas,65,41053
3574,Andres Gomez,27,96721
3575,Juan Lopez,49,16760
3576,Diego Perez,27,59470
3577,Jorge Serna,24,45412
3578,Lucia Rodriguez,25,19143
3579,Camila Hernandez,25,57716
3580,Marta Gomez,18,60684
3581,Pedro Lopez,18,13990
3582,Jorge Ramirez,56,92083
3583,Jorge Vargas,38,69979
3584,Ana Gomez,22,85090
3585,Andres Ramirez,20,89872
3586,Marta Martinez,57,12096
3587,Jorge Vargas,43,53942
3588,Lucia Perez,64,99244
3589,Diego Ramirez,32,98135
3590,Lucia Lopez,48,66481
3591,Juan Gomez,44,62910
3592,Juan Quintero,19,80657
3593,Daniel Gomez,38,97789
3594,Pedro Rojas,65,34390
3595,Maria Garcia,48,25185
3596,Pedro Hernandez,46,95976
3597,Elena Gomez,52,66065
3598,Carlos Martinez,43,39274
3599,Maria Garcia,56,67539
3600,Marta Rodriguez,65,48813
3601,Pedro Lopez,21,79911
3602,Jorge Quintero,52,84101
3603,Diego Gomez,30,15163
3604,Andres Serna,38,82797
3605,Tatiana Serna,20,35700
3606,Juan Vargas,58,12418
3607,Elena Rodriguez,33,78543
3608,Andres Hernandez,58,18924
3609,Daniel Serna,26,67116
3610,Jorge Garcia,37,89233
3611,Jorge Rojas,25,75810
3612,Andres Gomez,51,95213
3613,Maria Martinez,60,76932
3614,Tatiana Quintero,48,88218
3615,Carlos Vargas,34,42181
3616,Carlos Perez,23,99797
3617,Carlos Rojas,49,80236
3618,Camila Martinez,44,30871
3619,Marta Garcia,28,46161
3620,Carlos Rodriguez,38,87473
3621,Elena Perez,28,71857
3622,Camila Hernandez,25,20057
3623,Jorge Rojas,19,83285
3624,Juan Vargas,57,15325
3625,Luis Quintero,44,26392
3626,Maria Rodriguez,49,92952
3627,Carlos Rojas,32,18946
3628,Carlos Perez,29,14893
3629,Juan Martinez,41,29594
3630,Marta Garcia,39,33499
3631,Ana Martinez,48,76541
3632,Ana Lopez,24,31971
3633,Ana Lopez,28,81745
3634,Camila Rodriguez,46,69733
3635,Ana Serna,34,61857
3636,Diego Quintero,60,13034
3637,Carlos Rodriguez,18,84462
3638,Carlos Perez,20,59473
3639,Andres Garcia,50,35081
3640,Jorge Rojas,22,36449
3641,Marta Martinez,59,11987
3642,Camila Lopez,23,49026
3643,Camila Serna,60,49305
3644,Pedro Lopez,54,69644
3645,Luis Gomez,39,22627
3646,Luis Hernandez,28,98127
3647,Marta Ramirez,65,31085
3648,Carlos Gomez,36,16871
3649,Ana Hernandez,40,21220
3650,Diego Vargas,62,99975
3651,Tatiana Ramirez,20,69974
3652,Ana Gomez,24,98304
3653,Lucia Lopez,57,72619
3654,Juan Martinez,42,99138
3655,Marta Perez,64,82385
3656,Camila Rodriguez,65,61957
3657,Diego Quintero,28,48214
3658,Pedro Quintero,51,82503
3659,Lucia Ramirez,30,72201
3660,Maria Rojas,26,23726
3661,Luis Gomez,51,12526
3662,Diego Serna,64,11285
3663,Diego Rojas,45,57272
3664,Juan Serna,38,34250
3665,Luis Vargas,46,87472
3666,Andres Quintero,28,16867
3667,Maria Rodriguez,46,61745
3668,Daniel Ramirez,18,60498
3669,Daniel Ramirez,30,25221
3670,Camila Hernandez,36,19821
3671,Tatiana Quintero,63,58762
3672,Andres Rojas,61,30092
3673,Elena Quintero,53,63285
3674,Tatiana Garcia,25,84764
3675,Camila Martinez,34,69135
3676,Camila Rojas,26,88488
3677,Jorge Lopez,44,86192
3678,Tatiana Hernandez,25,52542
3679,Maria Martinez,26,27750
3680,Lucia Ramirez,37,37773
3681,Andres Garcia,61,42225
3682,Daniel Rodriguez,29,79673
3683,Pedro Lopez,50,62980
3684,Diego Gomez,58,99629
3685,Carlos Rodriguez,20,99932
3686,Camila Perez,64,10977
3687,Camila Rojas,35,21893
3688,Daniel Serna,30,95299
3689,Diego Hernandez,19,79143
3690,Marta Hernandez,57,13946
3691,Tatiana Quintero,34,15017
3692,Maria Hernandez,55,34211
3693,Carlos Rodriguez,42,41291
3694,Pedro Serna,50,84822
3695,Andres Garcia,24,24486
3696,Ana Martinez,54,92314
3697,Pedro Vargas,45,83628
3698,Ana Rodriguez,51,73715
3699,Pedro Gomez,44,27749
3700,Camila Martinez,20,81520
3701,Juan Garcia,38,64294
3702,Ana Quintero,57,61404
3703,Tatiana Hernandez,50,38549
3704,Juan Lopez,50,76646
3705,Elena Quintero,50,62851
3706,Diego Hernandez,53,78186
3707,Elena Serna,62,59344
3708,Daniel Rojas,56,79066
3709,Elena Ramirez,35,20099
3710,Pedro Serna,63,35835
3711,Marta Perez,31,58210
3712,Luis Vargas,24,99333
3713,Luis Rodriguez,58,62561
3714,Luis Martinez,65,82253
3715,Diego Martinez,37,11757
